"HERB_ID_SP","abun","rar.pd.obs","rar.pd.est","sr.obs","sr.est","shan.obs","shan.est","mpd.abun","mpd","mntd.abun","mntd","pd.abun","pd.ivs.abun","pd.ivs","species.specificity.index","effective.partners","proportional.generality","d","psv","psr","eed","hed","pae.even","haed.even","eaed.even","pse.even","HERB_family_2019","HERB_fam_top","HERB_sp","FEED_type","FEED_site","feeding","SC","HERB_ID","start_pheno","start_peak","end_pheno","end_peak","dias_peak","dias_pheno","group"
"TOVE",21,448.784,448.784,2,2,1.89,1.937,109.985987555556,247.468472,247.468472,247.468472,448.784263,-85.7786314102167,41.711629995158,0.735675633681605,1.88988157484231,0.165619227201469,0.463314552539519,0.38066213112482,0.761324262249639,14.4527752943275,10.0179004465295,-1.9405571882255,3.02623178827613,0.993992276351568,0.338366338777617,"Lasiocampidae",NA,"Tolype velleda","free",NA,"defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"PRBA",24,595.008,595.008,4,4,3.888,4.149,145.568646194445,206.087743333333,143.275278666667,155.094712,595.008044,60.3456662433435,11.7760563948272,0.490044252262617,3.88832259447933,0.340752030063795,0.358811526258919,0.317009269673639,1.26803707869456,6.4015638108256,8.87445181329669,1.99844728182086,3.14561008269029,0.989791315884003,0.298556394611927,"Limacodidae",NA,"Prolimacodes badia","free",NA,"defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"CACL",123,360.066,360.066,2,2,1.154,1.159,4.40685211078062,70.032842,70.032842,70.032842,360.066448,-177.878880189176,-47.0061850048422,0.966977061579968,1.15418765670217,0.101146902691211,0.313446475188181,0.107726251627107,0.215452503254214,15.5590968407699,10.7847441072388,0.628036473994589,4.73402885658084,0.983758831121189,0.0135574580671565,"Lycaenidae",NA,"Callophrys niphon","free","LEAF","solitary def.","S","CACL",171,191,232,211,20,61,NA
"CAEY",182,451.873,451.873,2,2,1.522,1.526,64.0928919266997,253.645514,253.645514,253.645514,451.872784,-88.029050002496,44.8001509951579,0.859745274464556,1.52171679490814,0.133355212806502,0.33365299270434,0.390163810077149,0.780327620154297,14.4148991199345,9.99164668303863,0.639826058810105,5.08398450200919,0.976936581314228,0.197178546693982,"Lycaenidae",NA,"Callophrys eryphon","free","LEAF","solitary def.","S","CAEY",161,181,242,201,20,81,NA
"ACAM",200,930.215,930.215,7,7,2.803,2.846,110.9144709142,227.450100190476,217.87323628,178.656369142857,930.21466,389.715925918849,82.7436404943349,0.717306790890805,2.80273741386027,0.245617085594855,0.367213288701934,0.349869375938363,2.44908563156854,3.60379991141564,7.01267082278833,1.86058250132891,4.74373939127282,0.895329415565656,0.199046616394477,"Noctuidae","Noctuidae","Acronicta americana","free",NA,"solitary def.","S","ACAM",191,222,273,242,20,82,"late"
"ACDA",278,547.15,547.15,4,4,3.85,3.871,141.47131173961,189.818788333333,111.752380043165,106.314109,547.1497,4.06439891142447,-36.0822876051731,0.493434236982991,3.85023263924451,0.337414027813228,0.312077805295311,0.291983960261805,1.16793584104722,6.65399909388249,9.22440142274616,1.11110708292236,5.62342192345313,0.999253824990581,0.290152899530159,"Noctuidae","Noctuidae","Acronicta dactylina","free","LEAF","defoliator","S","ACDAH",171,222,273,242,20,102,"late"
"ACDA",278,547.15,547.15,4,4,3.85,3.871,141.47131173961,189.818788333333,111.752380043165,106.314109,547.1497,4.06439891142447,-36.0822876051731,0.493434236982991,3.85023263924451,0.337414027813228,0.312077805295311,0.291983960261805,1.16793584104722,6.65399909388249,9.22440142274616,1.11110708292236,5.62342192345313,0.999253824990581,0.290152899530159,"Noctuidae","Noctuidae","Acronicta dactylina","free","LEAF","defoliator","S","ACDA",191,222,293,242,20,102,"late"
"ACFR",226,996.042,996.042,6,6,1.993,2.016,82.8903576666928,353.599084533333,152.791695973451,226.284340333333,996.04234,454.681416916385,236.650997794496,0.838421097490214,1.9929785825667,0.174654103763786,0.371749809934694,0.543914867192633,3.2634892031558,3.76175086997212,6.74015274214941,1.22197017623817,4.51468690570896,0.832885850993503,0.153004800704156,"Noctuidae","Noctuidae","Acronicta fragilis","free","LEAF","solitary def.","S","ACFR",181,232,293,242,10,112,"late"
"ACFR",226,996.042,996.042,6,6,1.993,2.016,82.8903576666928,353.599084533333,152.791695973451,226.284340333333,996.04234,454.681416916385,236.650997794496,0.838421097490214,1.9929785825667,0.174654103763786,0.371749809934694,0.543914867192633,3.2634892031558,3.76175086997212,6.74015274214941,1.22197017623817,4.51468690570896,0.832885850993503,0.153004800704156,"Noctuidae","Noctuidae","Acronicta fragilis","free","LEAF","solitary def.","S","ACFRF",181,232,293,242,10,112,"late"
"ACFR",226,996.042,996.042,6,6,1.993,2.016,82.8903576666928,353.599084533333,152.791695973451,226.284340333333,996.04234,454.681416916385,236.650997794496,0.838421097490214,1.9929785825667,0.174654103763786,0.371749809934694,0.543914867192633,3.2634892031558,3.76175086997212,6.74015274214941,1.22197017623817,4.51468690570896,0.832885850993503,0.153004800704156,"Noctuidae","Noctuidae","Acronicta fragilis","free","LEAF","solitary def.","S","ACFRM",181,232,293,242,10,112,"late"
"ACGR",318,782.032,782.032,6,6,4.107,4.14,146.090194174914,218.932624933333,115.000334075472,149.170153666667,782.031943,237.620197292225,22.6406007944959,0.497471311162443,4.10693160063891,0.359909767321725,0.332589965242384,0.336767584599114,2.02060550759468,4.31100109643642,7.72427703639249,1.11270924195811,5.27829006975408,0.91604356141776,0.269663464771681,"Noctuidae","Noctuidae","Acronicta grisea","free","LEAF","solitary def.","S","ACGR",191,242,283,242,0,92,"late"
"ACIN",125,547.15,547.15,4,4,1.957,1.981,65.760619854336,189.818788333333,128.326489936,106.314109,547.1497,9.13804957986368,-36.0822876051731,0.81720720316406,1.95680341003891,0.171483902943964,0.317425345228408,0.291983960261805,1.16793584104722,6.65399909388249,9.22440142274616,1.27900844146608,4.59548288751593,0.951778019728176,0.134872818319206,"Noctuidae","Noctuidae","Acronicta innotata","free",NA,"solitary def.","S","ACIN",181,222,263,242,20,82,"late"
"ACIP",64,658.298,658.298,5,5,3.463,3.577,99.6141128789063,204.6647014,92.775187,129.51049,658.297707,122.308884624143,-13.0139579053385,0.573261748469287,3.46286324617537,0.303467022680397,0.217327428756331,0.314820311336261,1.5741015566813,5.24926313930272,8.44836310873665,0.789288854612188,3.89691891557138,0.937010932373537,0.191536118682791,"Noctuidae","Noctuidae","Acronicta impressa","free",NA,"defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"ACIT",38,650.752,650.752,5,5,3.541,3.74,127.263911977839,196.0807592,163.257726421053,132.0584492,650.751993,115.625359626623,-20.5596719053384,0.599570930489507,3.54072807458209,0.310290684479403,0.415852328348732,0.30161627889974,1.5080813944987,5.27951212147514,8.49704696745747,1.65444802847091,3.53616055307687,0.972117332154918,0.244700625685995,"Noctuidae","Noctuidae","Acronicta interrupta","free","LEAF","defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"ACLE",64,478.874,478.874,3,3,2.02,2.052,48.533988375,179.739859333333,85.795684875,127.908590666667,478.874252,-57.1145703758567,-16.2780583050077,0.767274186597826,2.01963929931604,0.176990507993258,0.211055377453038,0.276480302112593,0.82944090633778,8.88883050786137,9.7653784278245,0.688207750099085,3.9389335733046,0.947113322099599,0.111984273981463,"Noctuidae","Noctuidae","Acronicta lepusculina","free",NA,"defoliator","S","ACLE",181,211,263,222,11,82,"late"
"ACVU",81,478.874,478.874,3,3,2.443,2.474,105.658165928365,179.739859333333,122.149560814815,127.908590666667,478.874252,-57.6783093390166,-16.2780583050077,0.667974438938365,2.44272834400232,0.214067794502175,0.20651869510085,0.276480302112593,0.82944090633778,8.88883050786137,9.7653784278245,0.893796344360166,4.3629560738111,0.992833440608169,0.243789010502908,"Noctuidae","Noctuidae","Acronicta vulpina","free","LEAF","defoliator","S","ACVU",191,NA,293,NA,NA,102,NA
"AMPY",113,1009.7,1009.7,8,8,6.213,6.413,184.644955880335,223.782703714286,185.927937327434,169.569038,1009.700277,472.086559965624,74.1495801941654,0.408476670462614,6.213393868108,0.544508981109179,0.32748797599965,0.344228095871356,2.75382476697085,3.2155263019119,6.68649897055975,1.56189098798634,4.59041026705904,0.971024684898686,0.32460050637126,"Noctuidae","Noctuidae","Amphipyra pyramidoides","free",NA,"solitary def.","S","AMPY",140,161,242,181,20,102,"early"
"ANCO",66,363.089,363.089,2,2,1.356,1.367,12.5747639669421,76.077322,76.077322,76.077322,363.088688,-172.966456606817,-43.9839450048422,0.910702384048369,1.35613141338627,0.118844185613806,0.239222443136086,0.117024020428708,0.234048040857415,15.5219685364244,10.7590087277627,0.622147815053435,4.15388737375598,0.99146293179921,0.0386856265880028,"Noctuidae","Noctuidae","Andropolia contacta","free","LEAF","defoliator","S","ANCO",130,NA,201,NA,NA,71,NA
"ASBI",58,888.047,888.047,5,5,4.424,4.583,360.745341403092,460.8065792,146.101007586207,144.0435104,888.047224,352.257368317023,216.735559094661,0.470974887804707,4.42378515860023,0.387677137565528,0.237481121932794,0.708824090022303,3.54412045011151,4.47382897839978,7.20034997158292,0.677432284292752,4.04485171656602,0.996160198791142,0.693634270570087,"Noctuidae","Noctuidae","Aseptis binotata","free",NA,"defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"AUAM",38,478.874,478.874,3,3,2.503,2.571,71.4377928199446,179.739859333333,92.4450910526316,127.908590666667,478.874252,-56.2523813733768,-16.2780583050077,0.654302587198257,2.50278016594088,0.219330418612542,0.194245036482032,0.276480302112593,0.82944090633778,8.88883050786137,9.7653784278245,0.562628794152358,3.50898057228515,0.964645349472379,0.164831072648883,"Noctuidae","Noctuidae","Autographa ampla","free",NA,"defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"BRAL",42,688.139,688.139,3,3,2.752,2.82,223.255813714286,458.759143333333,185.414985238095,267.418232666667,688.138715,152.879437164703,192.986404694992,0.610480719672816,2.75245904699136,0.241210955403086,0.193753289309173,0.705674673476236,2.11702402042871,7.51967149477507,8.26120351090718,0.562726314950554,3.53342743659249,0.945355742334262,0.51512643094078,"Noctuidae","Noctuidae","Brachylomia algens","free",NA,"defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"BRPO",32,325.05,325.05,1,1,1,1,NA,NA,NA,NA,325.050027,-209.877639680497,6.05707129532331,1,1,0.0876347118285909,0.237534746951473,NA,NA,Inf,11.0710443369494,-0.159203727738812,3.46573590279973,1,NA,"Noctuidae","Noctuidae","Brachylomia populi","free",NA,"defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"COPR",176,405.543,405.543,3,3,1.242,1.249,7.07109108884297,81.4591546666666,77.7268832272727,79.5271553333333,405.543182,-134.159685309616,-89.6091283050077,0.953602382896259,1.24161641250402,0.108808696511439,0.326495029912894,0.125302488694558,0.375907466083675,9.45843511587676,10.3911530498722,0.218701061173572,4.96214521277806,0.959706135352122,0.0163153910971131,"Noctuidae","Noctuidae","Cosmia praeacuta","free","LEAF","solitary def.","S","COPR",120,161,263,191,30,143,"early"
"CRNO",269,1184.684,1184.684,10,10,6.587,6.7,180.79948604613,223.006394177778,170.620764327138,166.9120272,1184.684381,641.897529950745,72.9743295938343,0.425703575033467,6.58709038847983,0.577257767983311,0.283931292118175,0.343033957320326,3.43033957320326,2.63795812032007,6.07412304379159,1.30897270778177,5.35813876421208,0.957714956261676,0.309011384621471,"Noctuidae","Noctuidae","Crocigrapha normani","free",NA,"defoliator","S","CRNO",150,171,242,211,40,92,NA
"CUIN",118,325.05,325.05,1,1,1,1,NA,NA,NA,NA,325.050027,-212.729495611776,6.05707129532337,1,1,0.0876347118285909,0.403876826022458,NA,NA,Inf,11.0710443369494,1.38518811698901,4.77068462446566,1,NA,"Noctuidae","Noctuidae","Cucullia intermedia","free","FLOWER, LEAF","solitary def.","S","CUIN",150,181,211,191,10,61,"early"
"EGHI",22,325.05,325.05,1,1,1,1,NA,NA,NA,NA,325.050027,-209.546028525697,6.05707129532331,1,1,0.0876347118285909,0.274653189250632,NA,NA,Inf,11.0710443369494,5.35779801272388,3.09104245335832,1,NA,"Noctuidae","Noctuidae","Egira hiemalis","free",NA,"defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"EGPE",58,382.274,382.274,3,3,2.182,2.221,26.0354005422116,65.9463666666666,38.2753246896552,48.5015793333333,382.274,-153.515855682977,-112.878310305008,0.740479833070679,2.1819426858985,0.191213918505217,0.226319428794282,0.101440334085354,0.304321002256062,9.64280807624199,10.5937074498275,-0.143723680309249,4.03705852407988,0.994240902678402,0.0600724466534463,"Noctuidae","Noctuidae","Egira perlubens","free",NA,"defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"ELVE",1448,916.714,916.714,7,7,2.778,2.784,57.5368061050888,282.998193333333,64.2541420290055,174.076369142857,916.714431,334.83062479983,69.2434114943303,0.649561155041374,2.77818859033837,0.243465756519782,0.13182548090781,0.435314828220785,3.0472037975455,3.63407600749225,7.07158538541757,0.56908193168898,5.7736012408846,0.793301727270254,0.103255296436678,"Noctuidae","Noctuidae","Elaphria versicolor","free","LEAF","solitary def.","S","ELVE",161,222,273,242,20,112,"late"
"EUBE",30,691.796,691.796,3,3,2.365,2.448,293.380885546667,461.197087333333,461.197087333333,272.294120666667,691.795631,156.934286550463,196.643320694992,0.697255243473989,2.36517352331106,0.207271300139978,0.325204588831465,0.709424779302254,2.12827433790676,7.4993195365404,8.23884459949212,1.13324880333987,3.31903226190045,0.975842295950036,0.676928613699208,"Noctuidae","Noctuidae","Euplexia benesimilis","free",NA,"defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"EUOC",66,325.05,325.05,1,1,1,1,NA,NA,NA,NA,325.050027,-211.005117606817,6.05707129532331,1,1,0.0876347118285909,0.36683754772352,NA,NA,Inf,11.0710443369494,-0.120924625190714,4.18965474202643,1,NA,"Noctuidae","Noctuidae","Eurois occulta","free",NA,"defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"EUSI",22,688.139,688.139,3,3,2.478,2.599,211.022867438017,458.759143333333,180.445091454545,267.418232666667,688.138715,153.542659474303,192.986404694992,0.673804321295454,2.4782069486465,0.217176951796248,0.202459164559666,0.705674673476236,2.11702402042871,7.51967149477507,8.26120351090718,-0.427026593435325,2.86663341870297,0.92740020946282,0.48690089965294,"Noctuidae","Noctuidae","Eupsilia sidus","free",NA,"defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"FECO",209,429.825,429.825,4,4,3.084,3.107,47.7351303862091,76.6206433333333,70.7888290526316,63.079622,429.825226,-110.971958120456,-153.406761605173,0.618123972011565,3.0843040167738,0.270292093701738,0.170177670981406,0.117859770756662,0.471439083026646,7.34364091556762,10.1804479913407,0.35154688020187,5.31964179768196,0.995752333490831,0.0979031460208823,"Noctuidae","Noctuidae","Feralia comstocki","free","LEAF","solitary def.","S","FECO",171,191,263,242,51,92,NA
"FEJO",3197,480.37,480.37,6,6,3.812,3.815,51.5518328481544,75.1442385333333,53.784056488583,49.884574,480.370043,-159.512554174681,-279.021299205504,0.554467770100489,3.8118709299939,0.334052210477798,0.115832321409818,0.115588728336474,0.693532370018846,5.44326934451924,9.75302939160114,0.536612270795627,7.98860043211924,0.98991721956795,0.0951579668962545,"Noctuidae","Noctuidae","Feralia jocosa","free","LEAF","solitary def.","S","FEJO",130,181,273,232,51,143,NA
"FIIL",20,440.836,440.836,2,2,2,2.052,115.785564,231.571128,231.571128,231.571128,440.835591,-93.6941422947369,33.7629579951578,0.695608343640252,2,0.175269423657182,0.335822462160136,0.356208442954536,0.712416885909072,14.5506974989009,10.0857749465438,0.573891528757268,2.99573227355399,1,0.356208442954536,"Noctuidae","Noctuidae","Fishia illocata","free",NA,"defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"HOCA",88,363.089,363.089,2,2,1.835,1.845,31.6726867417355,76.077322,76.077322,76.077322,363.088688,-173.696001147377,-43.9839450048422,0.755147623901643,1.83485160955344,0.160796692051442,0.242377720825793,0.117024020428708,0.234048040857415,15.5219685364244,10.7590087277627,0.671325060105816,4.4730378197318,0.999039832176016,0.0974394219685314,"Noctuidae","Noctuidae","Homoglaea carbonaria","free",NA,"defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"HODI",24,363.089,363.089,2,2,1.972,2.015,36.9820315277778,76.077322,76.077322,76.077322,363.088688,-171.573689756657,-43.9839450048422,0.70583842719468,1.97228598008191,0.172840713508048,0.233691091239779,0.117024020428708,0.234048040857415,15.5219685364244,10.7590087277627,8.97843605002122,3.17742901678054,0.999803397424725,0.113773353194577,"Noctuidae","Noctuidae","Homoglaea dives","free",NA,"defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"HOHI",302,440.836,440.836,2,2,1.194,1.196,19.0783897174685,231.571128,231.571128,231.571128,440.835591,-103.045576860095,33.7629579951579,0.95653312848281,1.19423717177849,0.1046566304038,0.304541312547545,0.356208442954536,0.712416885909072,14.5506974989009,10.0857749465438,0.76909575556788,5.38428991752217,0.942887441016166,0.0586937029156698,"Noctuidae","Noctuidae","Homoglaea hircina","free","LEAF","solitary def.","S","HOHI",140,181,222,191,10,82,"early"
"HYPR",28,325.05,325.05,1,1,1,1,NA,NA,NA,NA,325.050027,-209.744995218577,6.05707129532349,1,1,0.0876347118285909,0.502544084162756,NA,NA,Inf,11.0710443369494,8.94173040659299,3.3322045101752,1,NA,"Noctuidae","Noctuidae","Hyperstrotia pervertens","free",NA,"defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"LIAM",85,658.298,658.298,5,5,2.968,3.04,95.6411028058131,204.6647014,93.9273210823529,129.51049,658.297707,121.612501199064,-13.0139579053385,0.671200492828958,2.96768290416167,0.260072036104844,0.27523718289111,0.314820311336261,1.5741015566813,5.24926313930272,8.44836310873665,0.825652734415766,4.18876489750948,0.942852512087251,0.183896890596576,"Noctuidae","Noctuidae","Lithophane amanda","free","LEAF, FLOWER","defoliator","S","LIAM",150,181,222,191,10,72,"early"
"LIBA",26,834.161,834.161,4,4,3.864,4.102,334.724360804734,424.998885666667,309.184518769231,288.6932435,834.161066,299.432366012383,250.929078394827,0.492548018264065,3.86391606840042,0.338613171184133,0.19323459730194,0.653743809205508,2.61497523682203,5.37890662471344,7.45674792283067,1.13542172546138,3.22722141260043,0.990523569495029,0.68650839973572,"Noctuidae","Noctuidae","Lithophane baileyi","free",NA,"solitary defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"LIBE",39,554.777,554.777,3,3,2.96,3.038,153.342440047337,232.203475333334,228.392913282051,227.249744666667,554.776637,19.6168425111435,59.6243266949926,0.566859194283062,2.95995259331403,0.259394592541365,0.299535176064202,0.357181135280037,1.07154340584011,8.34415761876464,9.16699409855847,2.59842397554661,3.65930257687088,0.998837451182712,0.35381270722215,"Noctuidae","Noctuidae","Lithophane bethunei","free","LEAF, FLOWER","defoliator","S","LIBE",150,171,232,171,0,82,"early"
"LIFA",46,325.05,325.05,1,1,1,1,NA,NA,NA,NA,325.050027,-210.341895297217,6.05707129532337,1,1,0.0876347118285909,0.357493586458648,NA,NA,Inf,11.0710443369494,1.67689191601728,3.8286413964891,1,NA,"Noctuidae","Noctuidae","Lithophane fagina","free",NA,"solitary defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"LIGE",66,837.799,837.799,6,6,4.872,5.065,169.666457245179,222.381938933333,200.215885454546,189.612884333333,837.799444,301.744299393183,78.408101794496,0.477925897914138,4.8718601242997,0.426944058062207,0.311460997860174,0.342073404801368,2.05244042880821,4.15168155737599,7.43881474364791,1.34751998392764,4.09818587020445,0.97816792135532,0.31318217471524,"Noctuidae","Noctuidae","Lithophane georgii","free",NA,"solitary defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"LIGM",22,547.15,547.15,4,4,3.827,4.109,131.291289785124,189.818788333333,98.0677125454546,106.314109,547.1497,12.5536444743031,-36.0822876051731,0.499266323889453,3.82712236060196,0.335388765204109,0.178248443937054,0.291983960261805,1.16793584104722,6.65399909388249,9.22440142274616,0.371163837191363,3.06453414100536,0.991424151316925,0.269274017083579,"Noctuidae","Noctuidae","Lithomoia germana","free",NA,"solitary defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"LIIN",66,1018.717,1018.717,7,7,6.486,6.795,370.362133247934,444.176753047619,137.674798212121,131.764208,1018.71729,482.662145393183,171.24627049433,0.370695572938819,6.4860479938231,0.568402946845098,0.157524113910535,0.683243679668452,4.78270575767916,3.41824126433652,6.6515903681921,1.16792082333508,4.17043875717068,0.995413468164098,0.664650237755438,"Noctuidae","Noctuidae","Lithophane innominata","free","LEAF","defoliator","S","LIIN",150,181,211,181,0,61,"early"
"LILA",51,671.621,671.621,4,4,3.003,3.096,146.489487421761,237.539324,222.982822980392,225.4144775,671.620924,136.063196125383,88.388936394827,0.60939183661819,3.00320822717006,0.263185287549302,0.394813051394921,0.365388869818491,1.46155547927397,6.03317289153786,8.36375355920032,1.72026369164298,3.77370046852453,0.959783271444256,0.300445008980645,"Noctuidae","Noctuidae","Lithophane laticinerea","free",NA,"solitary defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"LIPE",127,900.611,900.611,7,7,4.016,4.115,129.384027889144,224.630660761905,138.613985354331,161.739732571429,900.610546,362.532573348904,53.1395264943307,0.585968161863231,4.01642525757934,0.35197827002904,0.273028904640234,0.34553244439802,2.41872711078614,3.67092717963157,7.14329445528807,1.26635303496588,4.48184986574941,0.925201645964076,0.23219200122899,"Noctuidae","Noctuidae","Lithophane petulca","free",NA,"solitary defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"LITH",34,325.05,325.05,1,1,1,1,NA,NA,NA,NA,325.050027,-209.943961911457,6.05707129532331,1,1,0.0876347118285909,0.336328068877357,NA,NA,Inf,11.0710443369494,-1.74490340175407,3.52636052461616,1,NA,"Noctuidae","Noctuidae","Lithophane thaxteri","free",NA,"solitary defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"MEPU",22,688.898,688.898,3,3,2.478,2.599,211.374101752066,459.265088,181.686955636364,268.430122,688.897632,154.301576474303,193.745321694992,0.673804321295454,2.4782069486465,0.217176951796248,0.21730430265029,0.70645293009005,2.11935879027015,7.51543859933098,8.25655319995566,-2.07338129378691,2.86718166459135,0.927577575479834,0.487711315630962,"Noctuidae","Noctuidae","Melanchra pulverulenta","free",NA,"defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"MOLA",52,619.636,619.636,4,4,3.279,3.377,134.514150680473,214.296906666667,164.622022461539,179.722202,619.635534,84.0446450099035,36.4035463948271,0.585991589012664,3.27893726536787,0.287348722354541,0.316965009372401,0.329636807977664,1.31854723191065,6.27846149509422,8.70379576715748,1.70830984182653,3.8811235077749,0.982253635614331,0.275883996322969,"Noctuidae","Noctuidae","Morrisonia latex","free",NA,"defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"ORHI",1484,1822.06,1822.06,17,17,5.432,5.462,193.375431679494,400.355467073529,98.3077978787062,135.313835882353,1822.059534,1238.98192764255,93.7917414926761,0.535913424709914,5.43237675156149,0.476064771167428,0.217345620550343,0.615836692537068,10.4692237731302,1.62590080808696,4.60652386558377,0.904658316371434,6.47211586099341,0.886288124697214,0.316045806941992,"Noctuidae","Noctuidae","Orthosia hibisci","free","LEAF","solitary def.","S","ORHI",140,161,242,191,30,102,"early"
"ORRE",171,1074.704,1074.704,9,9,7.971,8.162,190.53801463835,225.046272611111,146.106955508772,155.070679333333,1074.704125,535.167063267784,51.0737508939998,0.330341321146771,7.97069438793371,0.698509505760338,0.250566059480355,0.346171748835313,3.11554573951781,2.93258495203786,6.44354773174395,1.18418383461509,5.0304032594787,0.978361031249652,0.329726578469326,"Noctuidae","Noctuidae","Orthosia revicta","free","LEAF","defoliator","S","ORRE",140,161,273,181,20,133,"early"
"PAAC",707,480.37,480.37,6,6,3.804,3.817,56.1326070125738,75.1442385333333,53.8539078415841,49.884574,480.370043,-76.9413766294935,-279.021299205504,0.528163268689504,3.80379534923352,0.333344509285014,0.102858381661853,0.115588728336474,0.693532370018846,5.44326934451924,9.75302939160114,0.525550909871459,6.4586885939702,0.984401525135626,0.103613479187757,"Noctuidae","Noctuidae","Panthea acronyctoides","free","LEAF","solitary def.","S","PAAC",171,222,283,273,51,112,"late"
"PABI",73,325.05,325.05,1,1,1,1,NA,NA,NA,NA,325.050027,-211.237245415177,6.05707129532343,1,1,0.0876347118285909,0.448823292753763,NA,NA,Inf,11.0710443369494,2.67881537148221,4.29045944114839,1,NA,"Noctuidae","Noctuidae","Parallelia bistriaris","free","LEAF","defoliator","S","PABI",181,222,263,222,0,82,"late"
"PABR",36,325.05,325.05,1,1,1,1,NA,NA,NA,NA,325.050027,-210.010284142417,6.05707129532331,1,1,0.0876347118285909,0.338992169466114,NA,NA,Inf,11.0710443369494,-1.3541062023131,3.58351893845611,1,NA,"Noctuidae","Noctuidae","Papestra biren","free",NA,"defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"PACR",195,1016.296,1016.296,6,6,4.991,5.056,361.558582266509,443.980060666667,160.769228923077,164.290868666667,1016.296257,475.963328496264,256.904914794496,0.439602798384399,4.99060332471602,0.437350084212296,0.356974519527969,0.682941122577828,4.09764673546697,3.71753223116714,6.66092357735422,0.936799983224952,5.17161441058725,0.980772775182231,0.667390036426317,"Noctuidae","Noctuidae","Papestra cristifera","free","LEAF","defoliator","S","PACR",161,211,273,232,21,112,"late"
"PAFU",260,360.066,360.066,2,2,1.191,1.194,5.67514657508876,70.032842,70.032842,70.032842,360.066448,-182.421953009936,-47.0061850048422,0.957261953991114,1.19149642678306,0.10441644600593,0.343120784969556,0.107726251627107,0.215452503254214,15.5590968407699,10.7847441072388,0.671666213560684,5.49667012571393,0.988488550586215,0.0174593019648903,"Noctuidae","Noctuidae","Panthea furcilla","free","LEAF","solitary def.","S","PAFU",201,232,273,242,10,72,"late"
"PAQU",44,953.87,953.87,6,6,5.178,5.491,314.586080239669,433.536895733333,129.592717727273,125.322830666667,953.869864,418.544263933743,194.478521794496,0.440244230707556,5.17778129920095,0.453753372066942,0.287754702504296,0.666877187697224,4.00126312618334,3.85765550056534,6.91199077215765,1.04133114681645,3.68741657380698,0.974427005654293,0.580684917598243,"Noctuidae","Noctuidae","Papestra quadrata","free",NA,"defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"PAVI",183,480.37,480.37,6,6,4.928,4.996,59.3424514172415,75.1442385333333,47.8594825245901,49.884574,480.370043,-59.5649521179762,-279.021299205504,0.454052847549567,4.92770224769261,0.431837766453642,0.119289865229282,0.115588728336474,0.693532370018846,5.44326934451924,9.75302939160114,0.408070838885721,5.18690396813125,0.995665180010537,0.10953843375729,"Noctuidae","Noctuidae","Panthea virginarius","free","LEAF","solitary def.","S","PAVI",171,222,273,242,20,102,"late"
"PHPE",30,476.155,476.155,3,3,2.745,2.84,94.9803495111111,185.285038666667,89.5803732,116.924563333333,476.154828,-58.7065164495368,-18.9974823050076,0.613235148756373,2.7445407538393,0.240517038064531,0.183137571484351,0.28501003426569,0.855030102797069,8.90931423260231,9.78788209954259,-0.958146460812164,3.33960947797185,0.981892287691869,0.219151688097947,"Noctuidae","Noctuidae","Phlogophora periculosa","free",NA,"defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
"PYEX",32,363.089,363.089,2,2,1.62,1.647,23.179809046875,76.077322,76.077322,76.077322,363.088688,-171.838978680497,-43.9839450048422,0.827939533400684,1.62024531238264,0.141989731042278,0.209177645997081,0.117024020428708,0.234048040857415,15.5219685364244,10.7590087277627,-0.0377607880750103,3.45272891081463,0.996246975433242,0.0713115124487436,"Noctuidae","Noctuidae","Pyrrhia exprimens","free",NA,"defoliator","S",NA,NA,NA,NA,NA,NA,NA,NA
